Receipt No,Receipt Date,  Order No,  Order Date,Warehouse,Item Description,Unit,Delivery Note Qty,Receipt Qty,Reworkable Qty,Rejected Qty,Rate,Value
RCPT0000000238,18/09/2015,PO00025,14/04/2015,PACKING MATERIAL,PLAS SPOOL PT-04,PCS,400.00,400.00,0.00,0.00,19.43,7771.00
RCPT0000000238,18/09/2015,PO00616,15/09/2015,PACKING MATERIAL,PLAS SPOOL PT- 90,PCS,100.00,100.00,0.00,0.00,286.30,28630.00
RCPT0000000238,18/09/2015,PO00025,14/04/2015,PACKING MATERIAL,PLAS SPOOL PT-10,PCS,1000.00,1000.00,0.00,0.00,36.30,36299.00
RCPT0000000239,18/09/2015,PO00620,15/09/2015,PACKING MATERIAL,BARCODE PAPER LABEL-,PCS,60.00,60.00,0.00,0.00,167.50,10050.00
RCPT0000000239,18/09/2015,PO00620,15/09/2015,PACKING MATERIAL,BARCODE PAPER LABEL-,PCS,18.00,18.00,0.00,0.00,126.40,2275.20
RCPT0000000239,18/09/2015,PO00620,15/09/2015,PACKING MATERIAL,BARCODE PAPER LABEL-,PCS,12.00,12.00,0.00,0.00,117.50,1410.00
RCPT0000000240,18/09/2015,PO00608,14/09/2015,PACKING MATERIAL,WOODEN BOX 38*29*27,PCS,6.00,6.00,0.00,0.00,970.00,5820.00
RCPT0000000241,18/09/2015,PO00025,14/04/2015,PACKING MATERIAL,PLAS SPOOL PT-10,PCS,1500.00,1500.00,0.00,0.00,36.30,54448.00
RCPT0000000241,18/09/2015,PO00426,23/07/2015,PACKING MATERIAL,PLAS SPOOL PT-25,PCS,370.00,370.00,0.00,0.00,43.71,16173.50
RCPT0000000241,18/09/2015,PO00025,14/04/2015,PACKING MATERIAL,PLAS SPOOL PT-04,PCS,1500.00,1500.00,0.00,0.00,19.43,29141.00
RCPT0000000242,18/09/2015,PO00231,12/06/2015,PACKING MATERIAL,WRAPPER- PT-25 - 245X790MM,KG,766.00,766.00,0.00,0.00,46.00,35236.00
RCPT0000000243,21/09/2015,PO00628,17/09/2015,PACKING MATERIAL,"TAPE- 1"" TRANSPARENT",PCS,144.00,144.00,0.00,0.00,12.85,1849.97
RCPT0000000244,21/09/2015,PO00340,06/07/2015,PACKING MATERIAL,WOODEN PALLET 44*33,PCS,15.00,15.00,0.00,0.00,540.00,8100.00
RCPT0000000244,21/09/2015,PO00340,06/07/2015,PACKING MATERIAL,WOODEN PALLET 37*37,PCS,26.00,26.00,0.00,0.00,500.00,13000.00
RCPT0000000245,21/09/2015,PO00023,14/04/2015,PACKING MATERIAL,CORRUGATED BOX - PT-25- ,PCS,1440.00,1440.00,0.00,0.00,11.00,15840.00
RCPT0000000246,23/09/2015,PO00427,23/07/2015,PACKING MATERIAL,"TAPE- 2"" TRANSPARENT",PCS,460.00,460.00,0.00,0.00,23.00,10580.00
RCPT0000000247,23/09/2015,PO00023,14/04/2015,PACKING MATERIAL,CORRUGATED BOX - PT-25- ,PCS,1129.00,1129.00,0.00,0.00,11.00,12419.00
RCPT0000000247,23/09/2015,PO00231,12/06/2015,PACKING MATERIAL,WRAPPER-PT- 45- 330 MM,KG,651.00,651.00,0.00,0.00,39.00,25389.00
RCPT0000000248,24/09/2015,PO00426,23/07/2015,PACKING MATERIAL,PLAS SPOOL PT-25,PCS,344.00,344.00,0.00,0.00,43.71,15037.00
RCPT0000000248,24/09/2015,PO00617,15/09/2015,PACKING MATERIAL,PLAS SPOOL PT- 90,PCS,200.00,200.00,0.00,0.00,741.32,148263.00
RCPT0000000249,24/09/2015,PO00637,21/09/2015,PACKING MATERIAL,CORRUGATED BOX-PT-10 ,PCS,1511.00,1511.00,0.00,0.00,13.00,19643.00
RCPT0000000249,24/09/2015,PO00023,14/04/2015,PACKING MATERIAL,"CORRUGATED BOX-PT15-8""X8""",PCS,304.00,304.00,0.00,0.00,13.75,4180.00
RCPT0000000250,26/09/2015,PO00652,24/09/2015,PACKING MATERIAL,"PLAS SPOOL PT-10""",PCS,320.00,320.00,0.00,0.00,61.20,19584.00
RCPT0000000251,26/09/2015,PO00655,25/09/2015,PACKING MATERIAL,WOODEN GUTKA,PCS,1100.00,1100.00,0.00,0.00,7.00,7700.00
RCPT0000000252,28/09/2015,PO00375,10/07/2015,PACKING MATERIAL,PLASTIC SPOOL PT-20,PCS,730.00,730.00,0.00,0.00,57.26,41800.00
RCPT0000000252,28/09/2015,PO00008,04/04/2015,PACKING MATERIAL,PLAS SPOOL PT-(1-2)/ 130MM,PCS,500.00,500.00,0.00,0.00,7.92,3962.00
RCPT0000000253,28/09/2015,PO00375,10/07/2015,PACKING MATERIAL,PLASTIC SPOOL PT-20,PCS,240.00,240.00,0.00,0.00,57.26,13742.00
RCPT0000000253,28/09/2015,PO00434,28/07/2015,PACKING MATERIAL,PLASTIC SPOOL PT-20,PCS,192.00,192.00,0.00,0.00,106.34,20417.00
RCPT0000000253,28/09/2015,PO00025,14/04/2015,PACKING MATERIAL,PLAS SPOOL PT-10,PCS,2500.00,2500.00,0.00,0.00,36.30,90747.00
RCPT0000000253,28/09/2015,PO00616,15/09/2015,PACKING MATERIAL,PLAS SPOOL PT- 90,PCS,60.00,60.00,0.00,0.00,286.30,17178.00
RCPT0000000253,28/09/2015,PO00617,15/09/2015,PACKING MATERIAL,PLAS SPOOL PT- 90,PCS,104.00,104.00,0.00,0.00,741.32,77097.00
RCPT0000000254,28/09/2015,PO00648,26/09/2015,PACKING MATERIAL,CORRUGATED BOX-PT10-,PCS,234.00,234.00,0.00,0.00,25.00,5850.00
RCPT0000000254,28/09/2015,PO00023,14/04/2015,PACKING MATERIAL,CORRUGATED BOX-PT10-,PCS,601.00,601.00,0.00,0.00,25.00,15025.00
RCPT0000000255,28/09/2015,PO00365,08/07/2015,PACKING MATERIAL,WOODEN PALLET 37*25.,PCS,2.00,2.00,0.00,0.00,440.00,880.00
RCPT0000000255,28/09/2015,PO00662,26/09/2015,PACKING MATERIAL,WOODEN PALLET 37*25.,PCS,10.00,10.00,0.00,0.00,450.00,4500.00
RCPT0000000255,28/09/2015,PO00372,08/07/2015,PACKING MATERIAL,WOODEN PALLET 37*25.,PCS,5.00,5.00,0.00,0.00,450.00,2250.00
RCPT0000000256,28/09/2015,PO00648,26/09/2015,PACKING MATERIAL,CORRUGATED BOX-PT10-,PCS,551.00,551.00,0.00,0.00,25.00,13775.00
RCPT0000000257,29/09/2015,PO00674,24/05/2015,PACKING MATERIAL,WOODEN PALLET 33*33,PCS,20.00,20.00,0.00,0.00,560.00,11200.00
RCPT0000000257,29/09/2015,PO00340,06/07/2015,PACKING MATERIAL,WOODEN BOX 38*29*27,PCS,10.00,10.00,0.00,0.00,975.00,9750.00
RCPT0000000258,29/09/2015,PO00023,14/04/2015,PACKING MATERIAL,"CORRUGATED BOX PT- 4, 11.50",PCS,1005.00,1005.00,0.00,0.00,23.75,23868.75
RCPT0000000259,29/09/2015,PO00680,29/09/2015,PACKING MATERIAL,BARCODE PAPER LABEL-,PCS,28.00,28.00,0.00,0.00,180.00,5040.00
RCPT0000000259,29/09/2015,PO00620,15/09/2015,PACKING MATERIAL,BARCODE PAPER LABEL-,PCS,20.00,20.00,0.00,0.00,117.50,2350.00
RCPT0000000259,29/09/2015,PO00620,15/09/2015,PACKING MATERIAL,BARCODE PAPER LABEL-,PCS,14.00,14.00,0.00,0.00,126.40,1769.60
RCPT0000000259,29/09/2015,PO00620,15/09/2015,PACKING MATERIAL,BARCODE PAPER LABEL-,PCS,6.00,6.00,0.00,0.00,162.00,972.00
RCPT0000000226,08/09/2015,PO00581,04/09/2015,SPARE AND CONSUMABLE,BEARING -6211 ZZ,PCS,2.00,2.00,0.00,0.00,572.60,1145.20
RCPT0000000227,08/09/2015,PO00584,05/09/2015,SPARE AND CONSUMABLE,BEARING 3212  KOYO,PCS,2.00,2.00,0.00,0.00,3105.90,6211.80
RCPT0000000227,08/09/2015,PO00584,05/09/2015,SPARE AND CONSUMABLE,OIL SEAL  55X100X13,PCS,2.00,2.00,0.00,0.00,70.00,140.00
RCPT0000000228,08/09/2015,PO00583,05/09/2015,SPARE AND CONSUMABLE,BEARING-6000 2Z,PCS,10.00,10.00,0.00,0.00,95.90,959.00
RCPT0000000229,10/09/2015,PO00594,09/09/2015,SPARE AND CONSUMABLE,"REDUCER ( MTO, BENZENE ",L,2520.00,2520.00,0.00,0.00,61.70,155494.08
RCPT0000000230,10/09/2015,PO00009,04/04/2015,SPARE AND CONSUMABLE,TEA & COFFEE,KG,64.00,64.00,0.00,0.00,190.00,12160.00
RCPT0000000232,15/09/2015,PO00602,12/09/2015,SPARE AND CONSUMABLE,COOLANT FOR COPPER RBD,L,1640.00,1640.00,0.00,0.00,204.40,335220.00
RCPT0000000232,15/09/2015,PO00602,12/09/2015,SPARE AND CONSUMABLE,COOLANT FOR ALUMINIUM ,L,840.00,840.00,0.00,0.00,178.82,150210.00
RCPT0000000232,15/09/2015,PO00602,12/09/2015,SPARE AND CONSUMABLE,COOLANT FOR COPPER FWD,L,820.00,820.00,0.00,0.00,224.86,184389.00
RCPT0000000233,15/09/2015,PO00600,12/09/2015,SPARE AND CONSUMABLE,HIGH SPEED DIESAL ( HSD ),L,12000.00,12000.00,0.00,0.00,41.27,495258.00
RCPT0000000234,15/09/2015,PO00194,31/05/2015,SPARE AND CONSUMABLE,OLD DHOTI,PCS,1400.00,1400.00,0.00,0.00,3.90,5460.00
RCPT0000000235,18/09/2015,PO00609,12/09/2015,SPARE AND CONSUMABLE,BEARING 6200 2Z,PCS,10.00,10.00,0.00,0.00,98.00,980.00
RCPT0000000236,18/09/2015,PO00530,26/08/2015,SPARE AND CONSUMABLE,COMPUTER PARTS,PCS,1.00,1.00,0.00,0.00,39401.00,39401.00
RCPT0000000237,19/09/2015,PO00601,12/09/2015,SPARE AND CONSUMABLE,RBD-ELECTRICAL ,PCS,2.00,2.00,0.00,0.00,8698.50,17397.00
RCPT0000000238,21/09/2015,PO00598,09/09/2015,SPARE AND CONSUMABLE,CELLS INCLUDING ,PCS,12.00,12.00,0.00,0.00,380.00,4560.00
RCPT0000000239,26/09/2015,PO00663,24/09/2015,SPARE AND CONSUMABLE,BEARING-626 2Z,PCS,10.00,10.00,0.00,0.00,95.90,959.00
RCPT0000000239,26/09/2015,PO00663,24/09/2015,SPARE AND CONSUMABLE,BEARING - 6900ZZ,PCS,6.00,6.00,0.00,0.00,200.90,1205.40
RCPT0000000240,28/09/2015,PO00656,25/09/2015,SPARE AND CONSUMABLE,MICROCLEAN CARTRIDGE ,PCS,100.00,100.00,0.00,0.00,571.20,57120.00
RCPT0000000241,29/09/2015,PO00610,12/09/2015,SPARE AND CONSUMABLE,BEARING 3212  KOYO,PCS,1.00,1.00,0.00,0.00,5315.00,5315.00
RCPT0000000242,29/09/2015,PO00194,31/05/2015,SPARE AND CONSUMABLE,OLD DHOTI,PCS,1700.00,1700.00,0.00,0.00,3.90,6630.00
RCPT0000000243,29/09/2015,PO00677,28/09/2015,SPARE AND CONSUMABLE,LUB. OIL ( GRADE 40 ),L,209.00,209.00,0.00,0.00,134.42,28093.79
RCPT0000000244,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING 6200 2Z,PCS,10.00,10.00,0.00,0.00,35.70,357.00
RCPT0000000244,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING-626 2Z,PCS,30.00,30.00,0.00,0.00,28.57,857.00
RCPT0000000244,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING -629 ZZ,PCS,20.00,20.00,0.00,0.00,27.55,551.00
RCPT0000000244,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING - 609ZZ,PCS,10.00,10.00,0.00,0.00,24.50,245.00
RCPT0000000244,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING 6201 ZZ,PCS,6.00,6.00,0.00,0.00,34.67,208.00
RCPT0000000244,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING 6202 2Z,PCS,4.00,4.00,0.00,0.00,35.75,143.00
RCPT0000000245,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING 604 ZZ/1240 ZZ,PCS,20.00,20.00,0.00,0.00,30.60,612.00
RCPT0000000245,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING 685ZZ,PCS,20.00,20.00,0.00,0.00,27.55,551.00
RCPT0000000245,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING 608 Z,PCS,20.00,20.00,0.00,0.00,127.50,2550.00
RCPT0000000246,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING 6005 2Z,PCS,2.00,2.00,0.00,0.00,74.50,149.00
RCPT0000000246,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING -6205 ZZ,PCS,2.00,2.00,0.00,0.00,88.50,177.00
RCPT0000000246,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING -6209 2RS,PCS,1.00,1.00,0.00,0.00,235.00,235.00
RCPT0000000246,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING -6309 2RS,PCS,2.00,2.00,0.00,0.00,301.00,602.00
RCPT0000000246,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING - 6001 2Z,PCS,10.00,10.00,0.00,0.00,25.50,255.00
RCPT0000000246,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING- 6304 2Z,PCS,2.00,2.00,0.00,0.00,97.00,194.00
RCPT0000000246,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING - 2310 NTN,PCS,1.00,1.00,0.00,0.00,2295.00,2295.00
RCPT0000000246,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING 6204 2Z,PCS,10.00,10.00,0.00,0.00,80.10,801.00
RCPT0000000246,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING- 3206 A 2RS,PCS,2.00,2.00,0.00,0.00,739.50,1479.00
RCPT0000000246,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING -RNA 49/32 IKO,PCS,4.00,4.00,0.00,0.00,484.50,1938.00
RCPT0000000246,29/09/2015,PO00679,25/09/2015,SPARE AND CONSUMABLE,BEARING - 6009ZZ,PCS,4.00,4.00,0.00,0.00,158.00,632.00
RCPT0000000247,30/09/2015,PO00678,29/09/2015,SPARE AND CONSUMABLE,LUB. OIL ( GRADE 40 ),L,418.00,418.00,0.00,0.00,137.02,57274.36
RCPT0000000248,30/09/2015,PO00170,01/05/2015,SPARE AND CONSUMABLE,D M WATER,L,65000.00,65000.00,0.00,0.00,0.18,11700.00
RCPT0000000106,05/09/2015,PO00473,05/08/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,5984.00,5984.00,0.00,0.00,364.56,2181501.00
RCPT0000000107,05/09/2015,PO00473,05/08/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,5986.00,5986.00,0.00,0.00,364.56,2182230.00
RCPT0000000108,08/09/2015,PO00473,05/08/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,5993.00,5993.00,0.00,0.00,364.56,2184781.50
RCPT0000000109,09/09/2015,PO00473,05/08/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,3077.00,3077.00,0.00,0.00,364.56,1121737.50
RCPT0000000110,09/09/2015,PO00473,05/08/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,2978.00,2978.00,0.00,0.00,364.56,1085647.00
RCPT0000000111,11/09/2015,PO00595,09/09/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,5946.00,5946.00,0.00,0.00,369.01,2194104.40
RCPT0000000112,14/09/2015,PO00596,09/09/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,9003.00,9003.00,0.00,0.00,400.00,3601200.00
RCPT0000000113,14/09/2015,PO00595,09/09/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,2996.00,2996.00,0.00,0.00,369.01,1105539.40
RCPT0000000114,14/09/2015,PO00595,09/09/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,2976.00,2976.00,0.00,0.00,369.01,1098159.40
RCPT0000000115,14/09/2015,PO00595,09/09/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,5987.00,5987.00,0.00,0.00,369.01,2209233.30
RCPT0000000116,17/09/2015,PO00473,05/08/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,3565.00,3565.00,0.00,0.00,364.56,1299640.50
RCPT0000000116,17/09/2015,PO00613,14/09/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,2441.00,2441.00,0.00,0.00,364.56,889880.50
RCPT0000000117,18/09/2015,PO00595,09/09/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,9002.00,9002.00,0.00,0.00,369.01,3321783.80
RCPT0000000118,18/09/2015,PO00595,09/09/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,2995.00,2995.00,0.00,0.00,369.01,1105170.50
RCPT0000000119,24/09/2015,PO00638,23/09/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,5961.00,5961.00,0.00,0.00,402.09,2396841.05
RCPT0000000120,24/09/2015,PO00638,23/09/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,5962.00,5962.00,0.00,0.00,402.09,2397243.67
RCPT0000000121,25/09/2015,PO00595,09/09/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,2990.00,2990.00,0.00,0.00,369.01,1103325.00
RCPT0000000122,25/09/2015,PO00595,09/09/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,3012.00,3012.00,0.00,0.00,369.01,1111443.80
RCPT0000000123,29/09/2015,PO00668,28/09/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,2982.00,2982.00,0.00,0.00,392.36,1170032.00
RCPT0000000124,29/09/2015,PO00668,28/09/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,2998.00,2998.00,0.00,0.00,392.36,1176310.00
RCPT0000000125,29/09/2015,PO00668,28/09/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,6000.00,6000.00,0.00,0.00,392.36,2354190.00
RCPT0000000126,30/09/2015,PO00668,28/09/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,3006.00,3006.00,0.00,0.00,392.36,1179449.00
RCPT0000000127,30/09/2015,PO00668,28/09/2015,RAW MATERIAL - CU - CENTRAL,COPPER WIRE / ROD,KG,8970.00,8970.00,0.00,0.00,392.36,3519514.00
RCPT0000000068,01/09/2015,FGR001474,01/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU35MPMEDPT-10,KG,0.00,136.74,0.00,0.00,470.00,64270.15
RCPT0000000068,01/09/2015,FGR001474,01/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU35.5MPMEDPT-10,KG,0.00,792.88,0.00,0.00,470.00,372655.95
RCPT0000000068,01/09/2015,FGR001474,01/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU36MPMEDPT-10,KG,0.00,975.94,0.00,0.00,470.00,458694.15
RCPT0000000068,01/09/2015,FGR001474,01/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU33MPMEDPT-10,KG,0.00,10.04,0.00,0.00,470.00,4721.15
RCPT0000000069,02/09/2015,FGR001487,02/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU35MPMEDPT-10,KG,0.00,235.25,0.00,0.00,470.00,110567.50
RCPT0000000069,02/09/2015,FGR001487,02/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU36MPMEDPT-10,KG,0.00,794.60,0.00,0.00,470.00,373464.35
RCPT0000000070,06/09/2015,FGR001522,06/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU35MPMEDPT-10,KG,0.00,1019.69,0.00,0.00,470.00,479254.30
RCPT0000000070,06/09/2015,FGR001522,06/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU36MPMEDPT-10,KG,0.00,1324.11,0.00,0.00,470.00,622331.70
RCPT0000000070,06/09/2015,FGR001522,06/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU35.5MPMEDPT-10,KG,0.00,198.24,0.00,0.00,470.00,93172.80
RCPT0000000071,07/09/2015,FGR001528,07/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU35.5MPMEDPT-10,KG,0.00,144.24,0.00,0.00,470.00,67795.15
RCPT0000000071,07/09/2015,FGR001528,07/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU35MPMEDPT-10,KG,0.00,307.72,0.00,0.00,470.00,144626.05
RCPT0000000072,08/09/2015,FGR001538,08/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU35.5MPMEDPT-10,KG,0.00,1076.73,0.00,0.00,470.00,506063.10
RCPT0000000072,08/09/2015,FGR001538,08/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU36MPMEDPT-10,KG,0.00,1561.82,0.00,0.00,470.00,734053.05
RCPT0000000072,08/09/2015,FGR001538,08/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU35MPMEDPT-10,KG,0.00,349.46,0.00,0.00,470.00,164243.85
RCPT0000000073,12/09/2015,FGR001588,12/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU36MPMEDPT-10,KG,0.00,108.10,0.00,0.00,470.00,50804.65
RCPT0000000073,12/09/2015,FGR001588,12/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU35.5MPMEDPT-10,KG,0.00,1494.46,0.00,0.00,470.00,702393.85
RCPT0000000073,12/09/2015,FGR001588,12/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU35MPMEDPT-10,KG,0.00,1386.45,0.00,0.00,470.00,651631.50
RCPT0000000074,16/09/2015,FGR001632,16/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU35.5MPMEDPT-10,KG,0.00,1766.80,0.00,0.00,470.00,830398.35
RCPT0000000074,16/09/2015,FGR001632,16/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU36MPMEDPT-10,KG,0.00,1232.41,0.00,0.00,470.00,579232.70
RCPT0000000074,16/09/2015,FGR001632,16/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU35MPMEDPT-10,KG,0.00,504.78,0.00,0.00,470.00,237248.95
RCPT0000000075,18/09/2015,FGR001660,18/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU36MPMEDPT-10,KG,0.00,939.52,0.00,0.00,470.00,441576.75
RCPT0000000075,18/09/2015,FGR001660,18/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU35.5MPMEDPT-10,KG,0.00,536.83,0.00,0.00,470.00,252310.10
RCPT0000000075,18/09/2015,FGR001660,18/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU35MPMEDPT-10,KG,0.00,1021.64,0.00,0.00,470.00,480173.15
RCPT0000000076,22/09/2015,FGR001699,22/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU36MPMEDPT-10,KG,0.00,1474.96,0.00,0.00,470.00,693228.85
RCPT0000000076,22/09/2015,FGR001699,22/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU35.5MPMEDPT-10,KG,0.00,1468.04,0.00,0.00,470.00,689981.15
RCPT0000000077,25/09/2015,FGR001723,25/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU35.5MPMEDPT-10,KG,0.00,1036.66,0.00,0.00,470.00,487230.20
RCPT0000000077,25/09/2015,FGR001723,25/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU36MPMEDPT-10,KG,0.00,914.36,0.00,0.00,470.00,429746.85
RCPT0000000077,25/09/2015,FGR001723,25/09/2015,FINISHED GOODS - CWW - JW - ORIENT,CU35MPMEDPT-10,KG,0.00,1052.98,0.00,0.00,470.00,494902.95
RCPT0000000029,08/09/2015,FGR001545,08/09/2015,FINISHED GOODS - CWW - JW - INEL,CU0.9DCMEDPT-45,KG,0.00,3826.76,0.00,0.00,480.00,1836842.40
RCPT0000000030,14/09/2015,FGR001614,14/09/2015,FINISHED GOODS - CWW - JW - INEL,CU0.9DCMEDPT-45,KG,0.00,1509.07,0.00,0.00,480.00,724353.60
RCPT0000000031,17/09/2015,FGR001652,17/09/2015,FINISHED GOODS - CWW - JW - INEL,CU0.9DCMEDPT-45,KG,0.00,2771.44,0.00,0.00,480.00,1330291.20
RCPT0000000031,17/09/2015,FGR001652,17/09/2015,FINISHED GOODS - CWW - JW - INEL,CU0.75DCMEDPT-45,KG,0.00,287.40,0.00,0.00,450.00,129332.25
RCPT0000000032,20/09/2015,FGR001679,20/09/2015,FINISHED GOODS - CWW - JW - INEL,CU0.9DCMEDPT-45,KG,0.00,2030.64,0.00,0.00,480.00,974707.20
RCPT0000000033,21/09/2015,FGR001689,21/09/2015,FINISHED GOODS - CWW - JW - INEL,CU0.9DCMEDPT-45,KG,0.00,734.95,0.00,0.00,480.00,352776.00
RCPT0000000033,21/09/2015,FGR001689,21/09/2015,FINISHED GOODS - CWW - JW - INEL,CU0.75DCMEDPT-45,KG,0.00,246.82,0.00,0.00,450.00,111071.25
RCPT0000000034,26/09/2015,FGR001739,26/09/2015,FINISHED GOODS - CWW - JW - INEL,CU0.9DCMEDPT-45,KG,0.00,2037.83,0.00,0.00,480.00,978158.40
RCPT0000000035,27/09/2015,FGR001742,27/09/2015,FINISHED GOODS - CWW - JW - INEL,CU0.9DCMEDPT-45,KG,0.00,1721.30,0.00,0.00,480.00,826221.60
RCPT0000000036,28/09/2015,FGR001753,28/09/2015,FINISHED GOODS - CWW - JW - INEL,CU0.9DCMEDPT-45,KG,0.00,201.98,0.00,0.00,480.00,96952.80
RCPT0000000025,03/09/2015,FGR001499,03/09/2015,FINISHED GOODS - CW - JW - AMELCO,CU13BARE WIRE,KG,0.00,3055.00,0.00,0.00,500.00,1527500.00
RCPT0000000026,04/09/2015,FGR001511,04/09/2015,FINISHED GOODS - CW - JW - AMELCO,CU13BARE WIRE,KG,0.00,1985.00,0.00,0.00,500.00,992500.00
RCPT0000000056,11/09/2015,FGR001581,11/09/2015,FINISHED GOODS - CW - JW - MANDEEP,CU1.00 BARE WIRE (JW),KG,0.00,2991.00,0.00,0.00,8.00,23928.00
RCPT0000000057,19/09/2015,FGR001667,19/09/2015,FINISHED GOODS - CW - JW - MANDEEP,CU1.00 BARE WIRE (JW),KG,0.00,3018.00,0.00,0.00,8.00,24144.00
RCPT0000000058,21/09/2015,FGR001683,21/09/2015,FINISHED GOODS - CW - JW - MANDEEP,CU1.00 BARE WIRE (JW),KG,0.00,2989.00,0.00,0.00,8.00,23912.00
RCPT0000000059,25/09/2015,FGR001725,25/09/2015,FINISHED GOODS - CW - JW - MANDEEP,CU1.00 BARE WIRE (JW),KG,0.00,3003.00,0.00,0.00,8.00,24024.00
RCPT0000000060,01/10/2015,FGR001775,01/10/2015,FINISHED GOODS - CW - JW - MANDEEP,CU1.00 BARE WIRE (JW),KG,0.00,3014.00,0.00,0.00,8.00,24112.00
RCPT0000000010,05/09/2015,FGR001521,05/09/2015,FINISHED GOODS - CW - JW - NOIDA ELEC. UNIT II,CU1.00 BARE WIRE (JW),KG,0.00,2989.00,0.00,0.00,8.00,23912.00
RCPT0000000039,02/09/2015,FGR001488,02/09/2015,FG - SCRAP - CWW - JW - ORIENT,COPPER SCRAP,KG,0.00,105.00,0.00,0.00,350.00,36750.00
